datetime,pos,neg,neu
24-01-2019 00:00,"[0.6566954255104065, 0.03969058766961098, 0.026011934503912926, 0.33672645688056946, 0.27453523874282837, 0.02333613857626915, 0.007197972387075424, 0.13919444382190704, 0.017403364181518555, 0.4197482764720917, 0.026095937937498093, 0.007408429402858019, 0.05255316570401192, 0.10303458571434021, 0.025213096290826797, 0.14106066524982452, 0.015171146020293236, 0.9354721307754517, 0.09289578348398209, 0.0320407934486866, 0.02681633085012436, 0.11619283258914948, 0.031038064509630203, 0.021984685212373734, 0.009757102467119694, 0.00923460815101862, 0.12430565804243088, 0.037508029490709305, 0.007964937947690487, 0.8781745433807373, 0.13648350536823273, 0.771054208278656, 0.2237701117992401, 0.023561060428619385, 0.1847815066576004, 0.011229288764297962, 0.02491520531475544, 0.13248279690742493, 0.020641004666686058, 0.9014492034912109, 0.08483294397592545, 0.12780627608299255, 0.8188980221748352, 0.04801284894347191, 0.04940664395689964, 0.09195351600646973, 0.29617491364479065, 0.010099465027451515, 0.02059365063905716, 0.8005658984184265, 0.03740411251783371, 0.03829396143555641, 0.9453602433204651, 0.039042484015226364, 0.02391766756772995, 0.5781785845756531, 0.9353482127189636, 0.14866240322589874, 0.021856097504496574, 0.05834750086069107, 0.05710257589817047, 0.9109670519828796, 0.15559586882591248, 0.9140143394470215, 0.012636210769414902, 0.9126478433609009, 0.08992942422628403, 0.5875020623207092, 0.012259342707693577, 0.1377256065607071, 0.12314166128635406, 0.008052099496126175, 0.08979801088571548, 0.015154099091887474, 0.07227174937725067, 0.09582829475402832, 0.9313544631004333, 0.03108738549053669, 0.02852332592010498, 0.8900086879730225, 0.8993360996246338]","[0.17548921704292297, 0.4666483998298645, 0.927004873752594, 0.01289942767471075, 0.008997314609587193, 0.8914979696273804, 0.9652444124221802, 0.01058269664645195, 0.9460408091545105, 0.008811079896986485, 0.37443649768829346, 0.9648127555847168, 0.049549560993909836, 0.031116139143705368, 0.2561647891998291, 0.011219996958971024, 0.9249165058135986, 0.038616131991147995, 0.5514187216758728, 0.8596698045730591, 0.44118818640708923, 0.06758225709199905, 0.020932653918862343, 0.7807326316833496, 0.9515395164489746, 0.9565566778182983, 0.00993441790342331, 0.08576832711696625, 0.9558408856391907, 0.07374142110347748, 0.018927790224552155, 0.14658242464065552, 0.24108082056045532, 0.8523727059364319, 0.016512319445610046, 0.9541778564453125, 0.06902899593114853, 0.013907583430409431, 0.9509669542312622, 0.012959209270775318, 0.06881137937307358, 0.008323732763528824, 0.014471946284174919, 0.014163387939333916, 0.11616243422031403, 0.5281317830085754, 0.020219959318637848, 0.9381079077720642, 0.10358375310897827, 0.008934220299124718, 0.09108230471611023, 0.82839035987854, 0.016988957300782204, 0.08531063795089722, 0.04032689705491066, 0.01440151035785675, 0.03940625488758087, 0.6494610905647278, 0.936631441116333, 0.06716500967741013, 0.49931952357292175, 0.023572305217385292, 0.008135706186294556, 0.03103393316268921, 0.9696394801139832, 0.05419125407934189, 0.495500773191452, 0.1251785308122635, 0.9245527982711792, 0.021756278350949287, 0.008622810244560242, 0.9497890472412109, 0.15977339446544647, 0.5333375930786133, 0.016596004366874695, 0.3365950286388397, 0.036164019256830215, 0.9489126801490784, 0.03985801339149475, 0.08352573215961456, 0.00831808615475893]","[0.16781529784202576, 0.4936610162258148, 0.04698318988084793, 0.6503741145133972, 0.7164674401283264, 0.08516593277454376, 0.02755768597126007, 0.8502228260040283, 0.036555834114551544, 0.5714406371116638, 0.5994676351547241, 0.027778828516602516, 0.8978973031044006, 0.8658493161201477, 0.718622088432312, 0.8477193117141724, 0.0599122978746891, 0.02591175213456154, 0.3556855022907257, 0.10828942060470581, 0.5319954752922058, 0.8162249326705933, 0.9480293393135071, 0.19728273153305054, 0.03870332986116409, 0.03420870378613472, 0.8657598495483398, 0.8767237067222595, 0.03619404137134552, 0.04808395728468895, 0.8445886969566345, 0.0823633149266243, 0.5351490378379822, 0.12406618893146515, 0.7987061738967896, 0.03459283336997032, 0.9060558080673218, 0.8536096215248108, 0.028392041102051735, 0.08559161424636841, 0.846355676651001, 0.8638700246810913, 0.16663004457950592, 0.9378237128257751, 0.834430992603302, 0.37991470098495483, 0.6836051344871521, 0.051792629063129425, 0.8758226037025452, 0.19049982726573944, 0.8715136051177979, 0.13331562280654907, 0.037650756537914276, 0.8756468892097473, 0.9357554912567139, 0.4074198603630066, 0.02524559386074543, 0.20187653601169586, 0.04151254892349243, 0.8744875192642212, 0.4435778260231018, 0.06546065956354141, 0.836268424987793, 0.05495170131325722, 0.017724329605698586, 0.0331609807908535, 0.41456979513168335, 0.2873193621635437, 0.06318790465593338, 0.8405181169509888, 0.8682355284690857, 0.042158812284469604, 0.7504286170005798, 0.45150837302207947, 0.911132276058197, 0.5675767064094543, 0.0324816033244133, 0.019999966025352478, 0.9316186308860779, 0.026465557515621185, 0.09234588593244553]"
24-01-2019 12:04,[0.2296471744775772],[0.030838366597890854],[0.7395144104957581]
24-01-2019 18:58,[0.2208998054265976],[0.018191376700997353],[0.7609087824821472]
24-01-2019 19:14,[0.02724314108490944],[0.04602688178420067],[0.9267299771308899]
24-01-2019 19:22,[0.04912576451897621],[0.01907237619161606],[0.9318019151687622]
24-01-2019 19:23,[0.03269578143954277],[0.03954441100358963],[0.9277598857879639]
24-01-2019 19:26,[0.3205238878726959],[0.007389511913061142],[0.6720865368843079]
25-01-2019 00:00,"[0.046421393752098083, 0.03678824380040169, 0.05512155964970589, 0.028961149975657463, 0.256716251373291, 0.14653462171554565, 0.03103010356426239, 0.03950989246368408, 0.31895628571510315, 0.10616705566644669, 0.8027091026306152, 0.0934440940618515, 0.05853797495365143, 0.009416932240128517, 0.9359691143035889, 0.22021812200546265, 0.1445903778076172, 0.18735136091709137, 0.017360366880893707, 0.873130202293396, 0.8248603343963623, 0.023962244391441345, 0.8983898162841797, 0.4480510354042053, 0.06387028843164444, 0.21833333373069763, 0.013964316807687283, 0.011406728066504002, 0.1629423350095749, 0.011195276863873005, 0.062317103147506714, 0.8297128677368164, 0.7048726081848145, 0.04716676101088524, 0.10780320316553116, 0.008552314713597298, 0.3503085970878601, 0.08288095891475677, 0.011988203972578049, 0.9493352174758911, 0.05290926992893219, 0.011165187694132328, 0.24136030673980713, 0.007919021882116795, 0.02526722103357315, 0.05363335460424423, 0.9046904444694519, 0.009911595843732357, 0.033573221415281296, 0.03524196520447731, 0.01957847736775875, 0.03452639654278755, 0.016609642654657364, 0.2228884994983673, 0.04155726358294487, 0.20808647572994232, 0.25330615043640137, 0.09705356508493423, 0.06251003593206406, 0.054639775305986404, 0.34150466322898865, 0.8807820677757263, 0.06708941608667374, 0.0492936372756958, 0.8713453412055969, 0.035726308822631836, 0.01252120640128851, 0.03514119237661362, 0.01473044790327549, 0.010471176356077194, 0.8044190406799316]","[0.22228668630123138, 0.07483389228582382, 0.47329816222190857, 0.031709056347608566, 0.10152852535247803, 0.010822167620062828, 0.300027072429657, 0.3586665987968445, 0.5230216383934021, 0.0109364353120327, 0.01537778228521347, 0.34708115458488464, 0.0356672927737236, 0.9187913537025452, 0.024697257205843925, 0.030807996168732643, 0.014578514732420444, 0.013109046965837479, 0.943016529083252, 0.02246488630771637, 0.008240936324000359, 0.71281898021698, 0.01591053232550621, 0.013763580471277237, 0.5186148285865784, 0.0295261200517416, 0.9666215777397156, 0.9306700229644775, 0.017922580242156982, 0.9659238457679749, 0.02875722199678421, 0.053943149745464325, 0.04963081330060959, 0.06102316081523895, 0.1593553125858307, 0.9701784253120422, 0.5697818994522095, 0.01282179169356823, 0.9362012147903442, 0.01473432406783104, 0.8944044709205627, 0.8820669054985046, 0.4575132429599762, 0.9637247323989868, 0.9104987382888794, 0.2121867835521698, 0.01641983538866043, 0.9455642104148865, 0.3724376857280731, 0.7976096272468567, 0.838718831539154, 0.5249531269073486, 0.954025387763977, 0.010851993225514889, 0.037463705986738205, 0.006840243004262447, 0.5849810242652893, 0.02746305614709854, 0.18794748187065125, 0.018573598936200142, 0.5752619504928589, 0.015579965896904469, 0.016199827194213867, 0.7223647832870483, 0.040104422718286514, 0.8418431282043457, 0.9053756594657898, 0.04903098940849304, 0.9429973363876343, 0.9590169787406921, 0.14618682861328125]","[0.7312919497489929, 0.8883779048919678, 0.4715802073478699, 0.9393298029899597, 0.641755223274231, 0.8426432609558105, 0.6689428091049194, 0.6018234491348267, 0.15802210569381714, 0.8828964829444885, 0.1819130778312683, 0.559474766254425, 0.9057946801185608, 0.07179170101881027, 0.039333608001470566, 0.7489739060401917, 0.8408311009407043, 0.7995396256446838, 0.0396232046186924, 0.10440488904714584, 0.166898712515831, 0.2632187008857727, 0.08569959551095963, 0.5381853580474854, 0.4175148904323578, 0.7521405816078186, 0.019414084032177925, 0.05792325362563133, 0.8191350698471069, 0.022880934178829193, 0.9089257121086121, 0.11634394526481628, 0.24549655616283417, 0.8918100595474243, 0.7328414916992188, 0.021269306540489197, 0.0799095630645752, 0.9042972922325134, 0.051810652017593384, 0.03593045845627785, 0.052686262875795364, 0.10676790028810501, 0.3011264204978943, 0.028356214985251427, 0.06423402577638626, 0.7341798543930054, 0.07888982445001602, 0.044524189084768295, 0.5939891338348389, 0.1671483963727951, 0.14170275628566742, 0.4405204653739929, 0.0293649323284626, 0.766259491443634, 0.9209789633750916, 0.7850732803344727, 0.16171281039714813, 0.8754833936691284, 0.7495424747467041, 0.9267866015434265, 0.08323336392641068, 0.10363797843456268, 0.9167107343673706, 0.22834154963493347, 0.08855020254850388, 0.12243061512708664, 0.08210315555334091, 0.9158278107643127, 0.04227225482463837, 0.03051183931529522, 0.049394190311431885]"
25-01-2019 09:00,[0.05212833359837532],[0.6100943088531494],[0.33777740597724915]
25-01-2019 18:53,[0.07160980999469757],[0.7392691373825073],[0.18912114202976227]
25-01-2019 18:55,[0.524337112903595],[0.028309227898716927],[0.447353720664978]
25-01-2019 19:04,[0.10816502571105957],[0.009950746782124043],[0.8818842172622681]
25-01-2019 19:07,"[0.10334903001785278, 0.842303991317749]","[0.011679506860673428, 0.009512903168797493]","[0.8849714398384094, 0.14818315207958221]"
26-01-2019 00:00,"[0.9095882773399353, 0.06996140629053116, 0.025815140455961227, 0.1859879493713379, 0.031214823946356773, 0.030136048793792725, 0.013055523857474327, 0.10374124348163605, 0.10706926137208939, 0.29637664556503296, 0.1007385179400444, 0.7370949983596802, 0.009115858934819698, 0.038058459758758545, 0.03238591179251671, 0.062404341995716095, 0.06355679035186768, 0.9343957304954529, 0.0893961638212204, 0.011084416881203651, 0.031054610386490822, 0.1192273497581482]","[0.009620029479265213, 0.02354642190039158, 0.8792164921760559, 0.01690504513680935, 0.22987698018550873, 0.47083818912506104, 0.9570555090904236, 0.25183096528053284, 0.24856486916542053, 0.015984468162059784, 0.01930217631161213, 0.011828114278614521, 0.9648138880729675, 0.7852457761764526, 0.16394782066345215, 0.01651112735271454, 0.2656856179237366, 0.023153560236096382, 0.5871805548667908, 0.9374306201934814, 0.4081626832485199, 0.009998857975006104]","[0.08079171925783157, 0.9064921736717224, 0.09496843814849854, 0.7971069812774658, 0.7389082312583923, 0.49902570247650146, 0.02988896518945694, 0.6444277763366699, 0.6443658471107483, 0.6876388788223267, 0.8799592852592468, 0.25107690691947937, 0.02607029117643833, 0.1766957938671112, 0.8036662340164185, 0.9210845232009888, 0.6707575917243958, 0.04245061054825783, 0.32342329621315, 0.051484979689121246, 0.5607826709747314, 0.8707737922668457]"
27-01-2019 00:00,"[0.23101472854614258, 0.03185882419347763, 0.013574243523180485, 0.05625080317258835, 0.020487787202000618, 0.07879111915826797, 0.663398265838623, 0.04677644744515419, 0.049731746315956116, 0.07327022403478622, 0.031333860009908676, 0.02329542674124241, 0.00944058783352375, 0.04237963259220123, 0.04001156985759735, 0.07539486140012741, 0.01726682297885418, 0.02121550403535366, 0.022422412410378456, 0.024134371429681778, 0.008136320859193802, 0.03553291782736778, 0.020972510799765587, 0.027524497359991074, 0.06280035525560379, 0.03128395229578018, 0.03725341707468033]","[0.016096999868750572, 0.18970806896686554, 0.8268635272979736, 0.15306729078292847, 0.9492980241775513, 0.1449214518070221, 0.24605263769626617, 0.1022644117474556, 0.07716799527406693, 0.014550437219440937, 0.5993720889091492, 0.9139348864555359, 0.9593825340270996, 0.2571515142917633, 0.04238254949450493, 0.01888028159737587, 0.9252849817276001, 0.8172690272331238, 0.8545808792114258, 0.5033450722694397, 0.9663143754005432, 0.8179425001144409, 0.9486204385757446, 0.7704133987426758, 0.012144867330789566, 0.8967167139053345, 0.8081657886505127]","[0.7528882622718811, 0.778433084487915, 0.15956228971481323, 0.7906819581985474, 0.030214162543416023, 0.7762874364852905, 0.09054912626743317, 0.8509591221809387, 0.8731002807617188, 0.9121792912483215, 0.36929401755332947, 0.06276967376470566, 0.03117685765028, 0.700468897819519, 0.9176058769226074, 0.905724823474884, 0.05744810029864311, 0.16151545941829681, 0.12299664318561554, 0.47252053022384644, 0.025549281388521194, 0.14652462303638458, 0.030407018959522247, 0.20206212997436523, 0.9250547885894775, 0.07199939340353012, 0.15458084642887115]"
28-01-2019 00:00,"[0.03439550846815109, 0.046158917248249054, 0.033124420791864395, 0.02853280119597912, 0.03207634016871452, 0.7634033560752869, 0.33341702818870544, 0.052734456956386566, 0.08214401453733444, 0.9384279847145081, 0.02323511615395546, 0.34050634503364563, 0.016270916908979416, 0.16870109736919403, 0.046828147023916245, 0.015481839887797832, 0.030372129753232002, 0.023261461406946182, 0.025196513161063194, 0.011155608110129833, 0.16156825423240662, 0.10454222559928894, 0.012379908934235573, 0.8683534860610962, 0.0342969112098217, 0.08844500035047531, 0.04217444360256195, 0.3520039916038513, 0.09029223024845123, 0.8370935320854187, 0.013996219262480736, 0.015319221653044224, 0.02431858517229557, 0.009764383547008038, 0.021226463839411736, 0.10111270099878311, 0.21379123628139496, 0.025590121746063232, 0.9444459676742554, 0.009232123382389545, 0.0266066063195467, 0.01442575454711914, 0.14015251398086548, 0.7340728044509888, 0.035374123603105545, 0.019484825432300568, 0.032443299889564514, 0.018516136333346367, 0.07932689040899277, 0.026181161403656006, 0.19281257688999176, 0.06730493903160095, 0.30793496966362, 0.03716788440942764, 0.008803730830550194, 0.06912221759557724, 0.013500071130692959, 0.9202330708503723, 0.008090176619589329, 0.9302877187728882, 0.3137252628803253, 0.03415481373667717, 0.5682665109634399, 0.01043488085269928, 0.023960672318935394, 0.1183309406042099, 0.06672089546918869, 0.028919152915477753, 0.01271192729473114, 0.20650020241737366, 0.06983700394630432, 0.027523310855031013, 0.07665946334600449, 0.03386274725198746, 0.12094912678003311, 0.00973708275705576, 0.07160539925098419, 0.04988603666424751, 0.9457080364227295, 0.9457080364227295, 0.3340354263782501, 0.020697180181741714, 0.022620610892772675, 0.017861371859908104, 0.0408516451716423, 0.014801036566495895]","[0.13408684730529785, 0.02307976223528385, 0.8735561966896057, 0.8629951477050781, 0.046578556299209595, 0.13766659796237946, 0.0254647396504879, 0.6319384574890137, 0.03034479171037674, 0.014806733466684818, 0.8953276872634888, 0.15502139925956726, 0.8148138523101807, 0.007972528226673603, 0.056717462837696075, 0.9566284418106079, 0.6390597820281982, 0.04933996498584747, 0.07772115617990494, 0.9368216395378113, 0.03490390256047249, 0.01647893339395523, 0.9501370787620544, 0.03859391063451767, 0.8655376434326172, 0.010907098650932312, 0.08363686501979828, 0.23325176537036896, 0.03155198320746422, 0.008066880516707897, 0.9557103514671326, 0.9247606992721558, 0.9369232058525085, 0.9356151819229126, 0.379679799079895, 0.2700406014919281, 0.009459146298468113, 0.8823112845420837, 0.019988805055618286, 0.9621460437774658, 0.940040647983551, 0.9645386338233948, 0.5547202229499817, 0.008707483299076557, 0.04689255729317665, 0.791369616985321, 0.144831120967865, 0.9641715884208679, 0.0776890218257904, 0.20524603128433228, 0.027529902756214142, 0.0287923626601696, 0.012080312706530094, 0.404085636138916, 0.9705966711044312, 0.014622905291616917, 0.9414485692977905, 0.026567086577415466, 0.9368999004364014, 0.015370034612715244, 0.3813615143299103, 0.8472289443016052, 0.009739710949361324, 0.9351287484169006, 0.028359124436974525, 0.7972872257232666, 0.49584725499153137, 0.7131334543228149, 0.9629384875297546, 0.026584913954138756, 0.020579151809215546, 0.04599208012223244, 0.6573119163513184, 0.6715472936630249, 0.8421558141708374, 0.96811842918396, 0.8286674618721008, 0.030369700863957405, 0.014567852020263672, 0.014567852020263672, 0.32239508628845215, 0.8407080173492432, 0.07637132704257965, 0.8748614192008972, 0.9067081212997437, 0.9478071331977844]","[0.8315176963806152, 0.9307612776756287, 0.09331945329904556, 0.10847203433513641, 0.9213451743125916, 0.09893006831407547, 0.6411182880401611, 0.315326988697052, 0.8875112533569336, 0.04676526412367821, 0.08143719285726547, 0.5044721961021423, 0.16891519725322723, 0.8233263492584229, 0.896454393863678, 0.02788967825472355, 0.3305680751800537, 0.9273986220359802, 0.8970823287963867, 0.05202281475067139, 0.80352783203125, 0.8789787888526917, 0.037483010441064835, 0.09305261820554733, 0.10016554594039917, 0.9006479382514954, 0.8741886615753174, 0.41474419832229614, 0.8781558275222778, 0.1548396348953247, 0.030293429270386696, 0.05992010608315468, 0.038758158683776855, 0.0546204075217247, 0.5990937948226929, 0.6288467645645142, 0.7767495512962341, 0.09209861606359482, 0.035565294325351715, 0.02862176112830639, 0.033352721482515335, 0.02103561908006668, 0.30512726306915283, 0.25721973180770874, 0.917733371257782, 0.18914557993412018, 0.8227255940437317, 0.017312362790107727, 0.8429840803146362, 0.7685728073120117, 0.7796574831008911, 0.9039027690887451, 0.6799847483634949, 0.5587465167045593, 0.020599661394953728, 0.9162548184394836, 0.04505140334367752, 0.05319986492395401, 0.055009905248880386, 0.05434221774339676, 0.3049132227897644, 0.11861617863178253, 0.42199385166168213, 0.05443638190627098, 0.9476801753044128, 0.08438180387020111, 0.43743184208869934, 0.2579473853111267, 0.024349521845579147, 0.7669149041175842, 0.9095838665962219, 0.9264845848083496, 0.26602864265441895, 0.29458996653556824, 0.036895088851451874, 0.022144552320241928, 0.09972713887691498, 0.9197443127632141, 0.03972410038113594, 0.03972410038113594, 0.34356942772865295, 0.1385948657989502, 0.901008129119873, 0.10727720707654953, 0.05244024097919464, 0.0373917892575264]"
28-01-2019 11:50,[0.08788442611694336],[0.034855809062719345],[0.8772597908973694]
28-01-2019 19:05,[0.018684016540646553],[0.8885531425476074],[0.09276289492845535]
28-01-2019 19:06,"[0.062455274164676666, 0.8188194036483765]","[0.018999865278601646, 0.019782140851020813]","[0.9185448288917542, 0.1613984853029251]"
28-01-2019 19:07,[0.028663266450166702],[0.05196245759725571],[0.9193742871284485]
29-01-2019 00:00,"[0.0458652526140213, 0.1033158227801323, 0.4845111072063446, 0.023719236254692078, 0.00960142258554697, 0.011956343427300453, 0.7658657431602478, 0.09889170527458191, 0.8551093339920044, 0.024192962795495987, 0.0237935408949852, 0.009368431754410267, 0.07060811668634415, 0.04370170831680298, 0.9253464341163635, 0.02262048050761223, 0.37773028016090393, 0.0197446271777153, 0.25918206572532654, 0.046611107885837555, 0.07417644560337067, 0.00695054093375802, 0.8217032551765442, 0.47987601161003113, 0.13568787276744843, 0.8884713649749756, 0.029542285948991776, 0.010703056119382381, 0.0167368296533823, 0.3075680732727051, 0.044654376804828644, 0.03866450861096382, 0.7137635350227356, 0.05170894414186478, 0.024882720783352852, 0.03585042804479599, 0.047040827572345734, 0.4243967831134796, 0.007627383340150118, 0.5903909802436829, 0.013930832035839558, 0.3813517093658447, 0.01096733845770359, 0.05342872068285942, 0.8936233520507812, 0.024882720783352852, 0.14854054152965546, 0.043718256056308746, 0.14890733361244202, 0.32475021481513977, 0.8702764511108398, 0.06362740695476532, 0.012031770311295986, 0.25393593311309814, 0.019843874499201775, 0.022997843101620674, 0.33909258246421814, 0.7170973420143127, 0.06564132869243622, 0.7906938791275024, 0.007029389031231403, 0.1378275603055954, 0.10796386748552322, 0.05684160813689232, 0.039937231689691544, 0.1754150688648224, 0.1384417563676834, 0.015387262217700481, 0.02107887901365757, 0.02250911295413971, 0.5306675434112549, 0.008384766057133675]","[0.032604701817035675, 0.025078969076275826, 0.014054792933166027, 0.8514233827590942, 0.960027813911438, 0.9477642178535461, 0.10307884216308594, 0.05071466416120529, 0.006846271455287933, 0.8802285194396973, 0.8605037331581116, 0.9372873902320862, 0.906256377696991, 0.2589704394340515, 0.010038698092103004, 0.9324557781219482, 0.10616432130336761, 0.9475132822990417, 0.06179695576429367, 0.03215107321739197, 0.028970342129468918, 0.961646318435669, 0.008767136372625828, 0.011595061980187893, 0.18983842432498932, 0.08249431103467941, 0.7870560884475708, 0.9381361603736877, 0.9356886744499207, 0.0935015082359314, 0.04972981661558151, 0.04258394613862038, 0.013227047398686409, 0.2092820703983307, 0.5050249099731445, 0.23823468387126923, 0.047771792858839035, 0.28469976782798767, 0.973831057548523, 0.3616577684879303, 0.9532283544540405, 0.5845810174942017, 0.9540209770202637, 0.8271953463554382, 0.08290223032236099, 0.5050249099731445, 0.7332713603973389, 0.019473308697342873, 0.011763913556933403, 0.6131919026374817, 0.0215131938457489, 0.5792893767356873, 0.9663969874382019, 0.009580262936651707, 0.8333418369293213, 0.9591770172119141, 0.6171846389770508, 0.0789695605635643, 0.018608061596751213, 0.12962695956230164, 0.962748110294342, 0.021902939304709435, 0.435101181268692, 0.02844972349703312, 0.8784679174423218, 0.10391677916049957, 0.013006601482629776, 0.9121717810630798, 0.048001497983932495, 0.908379077911377, 0.2698725461959839, 0.967694878578186]","[0.9215300679206848, 0.8716051578521729, 0.5014340877532959, 0.12485738098621368, 0.030370738357305527, 0.04027945548295975, 0.13105542957782745, 0.8503936529159546, 0.1380443572998047, 0.09557846933603287, 0.11570271849632263, 0.05334417149424553, 0.023135479539632797, 0.6973277926445007, 0.06461475044488907, 0.04492365941405296, 0.5161053538322449, 0.03274204581975937, 0.6790209412574768, 0.9212377667427063, 0.8968532085418701, 0.0314030796289444, 0.16952960193157196, 0.5085288882255554, 0.6744737029075623, 0.029034318402409554, 0.18340161442756653, 0.051160797476768494, 0.04757443442940712, 0.5989304780960083, 0.9056158065795898, 0.91875159740448, 0.27300938963890076, 0.7390090227127075, 0.47009238600730896, 0.7259148359298706, 0.9051874279975891, 0.2909034192562103, 0.01854155957698822, 0.047951240092515945, 0.03284085914492607, 0.03406738117337227, 0.03501167893409729, 0.11937595158815384, 0.02347433567047119, 0.47009238600730896, 0.11818820983171463, 0.9368084073066711, 0.8393287062644958, 0.062057916074991226, 0.10821036994457245, 0.35708317160606384, 0.021571334451436996, 0.7364838123321533, 0.14681430160999298, 0.017825128510594368, 0.04372274503111839, 0.20393313467502594, 0.9157506227493286, 0.07967916131019592, 0.03022257424890995, 0.8402695059776306, 0.45693498849868774, 0.9147086143493652, 0.08159483969211578, 0.7206681966781616, 0.8485515713691711, 0.0724409893155098, 0.9309196472167969, 0.06911179423332214, 0.19945985078811646, 0.023920323699712753]"
